Invoice No,Date,Line,Product Code,Invoice Quantity,Unit Cost,Net Unit Price,Price List,Price Limit,Price Std,Category Name,Total
PAL1121,24/03/2026,30,TUB-727,3,28.23,48.43,53.27,46.01,48.43,Tuberías,145.29
PAL1122,02/11/2025,10,TUB-687,4,5.38,8.62,9.48,8.19,8.62,Tuberías,34.48
PAL1122,02/11/2025,20,PIN-396,3,19.74,35.02,38.52,33.27,35.02,Pinturas,105.06
PAL1123,06/06/2026,10,TUB-162,3,25.92,39.44,43.38,37.47,39.44,Tuberías,118.32
PAL1124,21/03/2025,10,TUB-928,3,25.05,42.81,47.09,40.67,42.81,Tuberías,128.43
PAL1124,21/03/2025,20,PIN-617,2,5.96,9.14,10.05,8.68,9.14,Pinturas,18.28
PAL1125,03/01/2026,10,CEM-114,3,26.55,37.87,41.66,35.98,37.87,Cemento,113.61
PAL1125,03/01/2026,20,PIN-774,2,26.13,45.69,50.26,43.41,45.69,Pinturas,91.38
PAL1126,15/05/2026,10,PIN-285,4,14.14,23.23,25.55,22.07,23.23,Pinturas,92.92
PAL1126,15/05/2026,20,PIN-248,1,35.17,51.43,56.57,48.86,51.43,Pinturas,51.43
PAL1127,20/03/2026,10,PIN-343,4,31.35,46.95,51.65,44.6,46.95,Pinturas,187.8
PAL1128,22/02/2026,10,TUB-155,3,10.85,18.09,19.9,17.19,18.09,Tuberías,54.27
PAL1128,22/02/2026,20,TUB-575,2,31.44,44.69,49.16,42.46,44.69,Tuberías,89.38
PAL1129,13/08/2025,10,CEM-488,2,31.12,51.87,57.06,49.28,51.87,Cemento,103.74
PAL1129,13/08/2025,20,TUB-112,4,18.65,27.97,30.77,26.57,27.97,Tuberías,111.88
PAL1130,10/06/2026,10,CEM-199,1,16.05,24.96,27.46,23.71,24.96,Cemento,24.96
PAL1130,10/06/2026,20,FER-725,4,27.31,49.29,54.22,46.83,49.29,Ferretería,197.16
PAL1131,21/11/2025,10,CEM-572,4,14.35,19.19,21.11,18.23,19.19,Cemento,76.76
PAL1131,21/11/2025,20,PIN-632,2,31.22,51.82,57.0,49.23,51.82,Pinturas,103.64
PAL1132,11/11/2025,10,TUB-951,1,11.3,18.66,20.53,17.73,18.66,Tuberías,18.66
PAL1132,11/11/2025,20,PLY-459,4,19.39,31.83,35.01,30.24,31.83,Plywood,127.32
PAL1132,11/11/2025,30,CEM-734,1,14.92,20.66,22.73,19.63,20.66,Cemento,20.66
PAL1133,03/03/2025,10,FER-825,1,27.98,48.77,53.65,46.33,48.77,Ferretería,48.77
PAL1134,04/01/2025,10,ACE-213,2,9.55,14.23,15.65,13.52,14.23,Acero,28.46
PAL1135,23/12/2025,10,CEM-383,4,21.34,37.55,41.3,35.67,37.55,Cemento,150.2
PAL1136,25/11/2025,10,TUB-265,3,28.37,50.2,55.22,47.69,50.2,Tuberías,150.6
PAL1136,25/11/2025,20,PIN-440,4,14.71,19.43,21.37,18.46,19.43,Pinturas,77.72
PAL1137,02/05/2026,10,ACA-305,4,14.26,22.1,24.31,21.0,22.1,Acabados,88.4
PAL1137,02/05/2026,20,TUB-653,2,11.25,18.24,20.06,17.33,18.24,Tuberías,36.48
PAL1138,25/06/2025,10,CEM-205,3,27.52,48.09,52.9,45.69,48.09,Cemento,144.27
PAL1138,25/06/2025,20,PLY-119,4,7.46,13.05,14.36,12.4,13.05,Plywood,52.2
PAL1139,16/02/2026,10,TUB-372,4,5.03,6.94,7.63,6.59,6.94,Tuberías,27.76
PAL1140,05/05/2026,10,CEM-589,4,18.7,24.12,26.53,22.91,24.12,Cemento,96.48
PAL1140,05/05/2026,20,CEM-653,1,34.54,58.07,63.88,55.17,58.07,Cemento,58.07
PAL1140,05/05/2026,30,CEM-224,4,18.45,30.17,33.19,28.66,30.17,Cemento,120.68
PAL1141,19/06/2025,10,FER-156,4,17.56,29.22,32.14,27.76,29.22,Ferretería,116.88
PAL1141,19/06/2025,20,TUB-182,3,38.56,54.29,59.72,51.58,54.29,Tuberías,162.87
PAL1141,19/06/2025,30,PIN-280,2,31.62,45.4,49.94,43.13,45.4,Pinturas,90.8
PAL1142,18/09/2025,10,HER-209,4,28.13,32.73,36.0,31.09,32.73,Herramientas,130.92
PAL1143,21/01/2026,10,CEM-243,2,7.97,12.8,14.08,12.16,12.8,Cemento,25.6
PAL1143,21/01/2026,20,PLY-600,2,5.89,11.15,12.27,10.59,11.15,Plywood,22.3
PAL1143,21/01/2026,30,CEM-646,4,32.75,52.79,58.07,50.15,52.79,Cemento,211.16
PAL1144,27/11/2025,10,HER-906,3,5.57,6.57,7.23,6.24,6.57,Herramientas,19.71
PAL1144,27/11/2025,20,TUB-794,4,19.19,28.26,31.09,26.85,28.26,Tuberías,113.04
PAL1145,28/03/2025,10,PLY-853,1,25.28,46.88,51.57,44.54,46.88,Plywood,46.88
PAL1145,28/03/2025,20,PLY-348,1,27.88,44.96,49.46,42.71,44.96,Plywood,44.96
PAL1145,28/03/2025,30,TUB-414,1,9.57,13.89,15.28,13.2,13.89,Tuberías,13.89
PAL1146,27/04/2025,10,CEM-216,1,10.97,17.39,19.13,16.52,17.39,Cemento,17.39
PAL1147,16/03/2026,10,PIN-445,4,12.72,21.56,23.72,20.48,21.56,Pinturas,86.24
PAL1147,16/03/2026,20,PIN-223,3,39.38,64.26,70.69,61.05,64.26,Pinturas,192.78
PAL1147,16/03/2026,30,HER-882,2,25.16,27.73,30.5,26.34,27.73,Herramientas,55.46
PAL1148,02/04/2025,10,PLY-272,4,7.21,10.87,11.96,10.33,10.87,Plywood,43.48
PAL1148,02/04/2025,20,TUB-236,1,24.37,38.83,42.71,36.89,38.83,Tuberías,38.83
PAL1148,02/04/2025,30,PLY-116,2,34.66,58.5,64.35,55.57,58.5,Plywood,117.0
PAL1149,16/03/2025,10,PLY-526,3,11.28,15.89,17.48,15.1,15.89,Plywood,47.67
PAL1150,23/03/2026,10,TUB-521,4,12.22,20.78,22.86,19.74,20.78,Tuberías,83.12
PAL1150,23/03/2026,20,CEM-834,2,11.11,18.18,20.0,17.27,18.18,Cemento,36.36
PAL1151,16/04/2026,10,ACA-528,3,26.95,46.53,51.18,44.2,46.53,Acabados,139.59
PAL1151,16/04/2026,20,PLY-733,1,13.25,18.87,20.76,17.93,18.87,Plywood,18.87
PAL1151,16/04/2026,30,CEM-575,2,31.64,49.35,54.29,46.88,49.35,Cemento,98.7
PAL1152,25/04/2026,10,TUB-801,2,14.67,21.46,23.61,20.39,21.46,Tuberías,42.92
PAL1152,25/04/2026,20,PIN-786,2,36.9,56.84,62.52,54.0,56.84,Pinturas,113.68
PAL1152,25/04/2026,30,FER-545,2,6.89,10.34,11.37,9.82,10.34,Ferretería,20.68
PAL1153,09/05/2026,10,TUB-858,1,36.15,57.87,63.66,54.98,57.87,Tuberías,57.87
PAL1153,09/05/2026,20,PLY-596,1,23.81,34.43,37.87,32.71,34.43,Plywood,34.43
PAL1154,17/06/2026,10,PLY-529,3,13.24,21.17,23.29,20.11,21.17,Plywood,63.51
PAL1155,07/10/2025,10,TUB-333,3,16.4,29.1,32.01,27.64,29.1,Tuberías,87.3
PAL1155,07/10/2025,20,PLY-325,4,30.82,56.25,61.88,53.44,56.25,Plywood,225.0
PAL1155,07/10/2025,30,PLY-248,4,25.48,35.43,38.97,33.66,35.43,Plywood,141.72
PAL1156,07/11/2025,10,CEM-747,2,18.56,25.18,27.7,23.92,25.18,Cemento,50.36
PAL1156,07/11/2025,20,CEM-808,1,14.44,21.04,23.14,19.99,21.04,Cemento,21.04
PAL1156,07/11/2025,30,TUB-569,4,14.82,21.03,23.13,19.98,21.03,Tuberías,84.12
PAL1157,14/05/2025,10,PIN-908,2,12.69,18.25,20.08,17.34,18.25,Pinturas,36.5
PAL1158,26/01/2025,10,ACA-188,2,36.7,59.49,65.44,56.52,59.49,Acabados,118.98
PAL1158,26/01/2025,20,CEM-705,2,23.26,40.06,44.07,38.06,40.06,Cemento,80.12
PAL1158,26/01/2025,30,CEM-853,4,21.2,27.45,30.2,26.08,27.45,Cemento,109.8
PAL1159,28/02/2025,10,CEM-687,2,20.2,28.28,31.11,26.87,28.28,Cemento,56.56
PAL1160,01/02/2026,10,HER-535,1,6.4,7.86,8.65,7.47,7.86,Herramientas,7.86
PAL1160,01/02/2026,20,CEM-563,1,21.77,36.79,40.47,34.95,36.79,Cemento,36.79
PAL1161,16/10/2025,10,PLY-323,4,31.36,54.28,59.71,51.57,54.28,Plywood,217.12
PAL1162,05/06/2025,10,CEM-785,4,27.67,36.9,40.59,35.05,36.9,Cemento,147.6
PAL1162,05/06/2025,20,CEM-565,1,29.62,50.95,56.05,48.4,50.95,Cemento,50.95
PAL1163,15/03/2025,10,ELÉ-741,3,19.19,25.3,27.83,24.04,25.3,Eléctrico,75.9
PAL1164,15/01/2026,10,TUB-643,3,35.11,49.06,53.97,46.61,49.06,Tuberías,147.18
PAL1164,15/01/2026,20,PLY-906,2,19.91,29.97,32.97,28.47,29.97,Plywood,59.94
PAL1164,15/01/2026,30,TUB-627,1,26.72,41.11,45.22,39.05,41.11,Tuberías,41.11
PAL1165,22/02/2025,10,ELÉ-474,1,8.88,10.43,11.47,9.91,10.43,Eléctrico,10.43
PAL1165,22/02/2025,20,CEM-241,2,27.69,45.49,50.04,43.22,45.49,Cemento,90.98
PAL1166,11/12/2025,10,TUB-871,2,27.72,48.57,53.43,46.14,48.57,Tuberías,97.14
PAL1167,24/05/2026,10,CEM-383,4,36.43,56.15,61.77,53.34,56.15,Cemento,224.6
PAL1168,02/06/2025,10,CEM-581,1,20.83,32.09,35.3,30.49,32.09,Cemento,32.09
PAL1169,23/10/2025,10,TUB-919,3,23.65,35.84,39.42,34.05,35.84,Tuberías,107.52
PAL1169,23/10/2025,20,TUB-292,1,29.26,55.02,60.52,52.27,55.02,Tuberías,55.02
PAL1169,23/10/2025,30,ELÉ-395,2,21.03,22.65,24.91,21.52,22.65,Eléctrico,45.3
PAL1170,03/12/2025,10,PLY-995,2,8.92,12.85,14.14,12.21,12.85,Plywood,25.7
PAL1171,07/06/2025,10,ACA-585,2,5.79,8.9,9.79,8.46,8.9,Acabados,17.8
PAL1171,07/06/2025,20,CEM-293,3,20.54,33.12,36.43,31.46,33.12,Cemento,99.36
PAL1171,07/06/2025,30,PLY-521,3,35.51,52.75,58.03,50.11,52.75,Plywood,158.25
PAL1172,19/12/2025,10,TUB-568,4,32.54,52.66,57.93,50.03,52.66,Tuberías,210.64
PAL1172,19/12/2025,20,CEM-908,2,9.62,16.21,17.83,15.4,16.21,Cemento,32.42
PAL1173,09/11/2025,10,CEM-251,1,38.98,65.31,71.84,62.04,65.31,Cemento,65.31
PAL1174,12/08/2025,10,CEM-286,3,10.82,18.97,20.87,18.02,18.97,Cemento,56.91
PAL1174,12/08/2025,20,HER-265,2,34.38,45.15,49.66,42.89,45.15,Herramientas,90.3
PAL1175,08/06/2025,10,PLY-478,3,16.08,22.98,25.28,21.83,22.98,Plywood,68.94
PAL1176,06/09/2025,10,TUB-251,3,6.21,9.49,10.44,9.02,9.49,Tuberías,28.47
PAL1177,12/01/2025,10,TUB-514,1,10.69,16.25,17.88,15.44,16.25,Tuberías,16.25
PAL1177,12/01/2025,20,FER-259,3,31.9,57.44,63.18,54.57,57.44,Ferretería,172.32
PAL1178,01/04/2025,10,TUB-585,3,22.76,38.79,42.67,36.85,38.79,Tuberías,116.37
PAL1178,01/04/2025,20,ELÉ-918,2,38.94,50.87,55.96,48.33,50.87,Eléctrico,101.74
PAL1178,01/04/2025,30,TUB-849,1,36.74,58.6,64.46,55.67,58.6,Tuberías,58.6
PAL1179,16/04/2025,10,PLY-732,4,24.28,37.05,40.76,35.2,37.05,Plywood,148.2
PAL1180,27/02/2026,10,CEM-697,2,8.24,10.84,11.92,10.3,10.84,Cemento,21.68
PAL1181,17/09/2025,10,PIN-651,1,31.85,44.21,48.63,42.0,44.21,Pinturas,44.21
PAL1182,28/04/2026,10,TUB-299,4,38.52,72.38,79.62,68.76,72.38,Tuberías,289.52
PAL1182,28/04/2026,20,CEM-782,1,26.11,40.35,44.39,38.33,40.35,Cemento,40.35
PAL1183,12/03/2025,10,PLY-112,3,34.88,54.36,59.8,51.64,54.36,Plywood,163.08
PAL1183,12/03/2025,20,CEM-320,1,17.3,30.8,33.88,29.26,30.8,Cemento,30.8
PAL1184,24/02/2026,10,PIN-925,2,19.55,29.57,32.53,28.09,29.57,Pinturas,59.14
PAL1184,24/02/2026,20,TUB-242,4,36.42,63.64,70.0,60.46,63.64,Tuberías,254.56
PAL1185,27/04/2026,10,TUB-167,3,10.03,15.26,16.79,14.5,15.26,Tuberías,45.78
PAL1185,27/04/2026,20,FER-519,1,25.67,38.67,42.54,36.74,38.67,Ferretería,38.67
PAL1185,27/04/2026,30,TUB-827,4,14.57,21.17,23.29,20.11,21.17,Tuberías,84.68
PAL1186,19/10/2025,10,CEM-143,4,34.13,48.93,53.82,46.48,48.93,Cemento,195.72
PAL1187,27/08/2025,10,PIN-329,4,15.64,24.58,27.04,23.35,24.58,Pinturas,98.32
PAL1187,27/08/2025,20,PLY-227,4,5.09,7.64,8.4,7.26,7.64,Plywood,30.56
PAL1188,21/06/2025,10,ELÉ-129,2,19.6,23.86,26.25,22.67,23.86,Eléctrico,47.72
PAL1188,21/06/2025,20,PLY-713,1,14.7,27.8,30.58,26.41,27.8,Plywood,27.8
PAL1188,21/06/2025,30,PIN-743,3,25.34,39.9,43.89,37.9,39.9,Pinturas,119.7
PAL1189,22/11/2025,10,HER-965,1,33.64,40.09,44.1,38.09,40.09,Herramientas,40.09
PAL1189,22/11/2025,20,CEM-999,4,25.36,34.52,37.97,32.79,34.52,Cemento,138.08
PAL1190,23/03/2025,10,CEM-149,3,6.85,10.07,11.08,9.57,10.07,Cemento,30.21
PAL1191,10/12/2025,10,CEM-883,2,37.77,58.42,64.26,55.5,58.42,Cemento,116.84
PAL1191,10/12/2025,20,PLY-946,3,31.34,51.75,56.93,49.16,51.75,Plywood,155.25
PAL1192,28/04/2026,10,PIN-198,3,14.5,23.8,26.18,22.61,23.8,Pinturas,71.4
PAL1192,28/04/2026,20,TUB-630,2,17.31,24.86,27.35,23.62,24.86,Tuberías,49.72
PAL1192,28/04/2026,30,CEM-204,2,32.26,48.24,53.06,45.83,48.24,Cemento,96.48
PAL1193,07/04/2026,10,CEM-527,1,34.11,57.59,63.35,54.71,57.59,Cemento,57.59
PAL1194,15/03/2025,10,PLY-419,3,9.59,13.15,14.47,12.49,13.15,Plywood,39.45
PAL1195,23/11/2025,10,PLY-276,3,20.47,38.64,42.5,36.71,38.64,Plywood,115.92
PAL1195,23/11/2025,20,TUB-231,2,6.01,10.78,11.86,10.24,10.78,Tuberías,21.56
PAL1196,28/04/2025,10,PLY-180,2,12.93,18.47,20.32,17.55,18.47,Plywood,36.94
PAL1196,28/04/2025,20,CEM-893,1,31.71,42.62,46.88,40.49,42.62,Cemento,42.62
PAL1196,28/04/2025,30,CEM-912,1,20.09,27.86,30.65,26.47,27.86,Cemento,27.86
PAL1197,22/04/2026,10,TUB-167,1,21.42,39.48,43.43,37.51,39.48,Tuberías,39.48
PAL1197,22/04/2026,20,CEM-716,1,5.36,7.16,7.88,6.8,7.16,Cemento,7.16
PAL1197,22/04/2026,30,CEM-129,3,36.54,50.46,55.51,47.94,50.46,Cemento,151.38
PAL1198,03/01/2025,10,PIN-460,3,37.96,67.12,73.83,63.76,67.12,Pinturas,201.36
PAL1199,06/01/2025,10,PIN-201,1,26.45,40.84,44.92,38.8,40.84,Pinturas,40.84
PAL1199,06/01/2025,20,PIN-388,2,31.71,49.35,54.29,46.88,49.35,Pinturas,98.7
PAL1199,06/01/2025,30,PLY-319,1,31.39,42.81,47.09,40.67,42.81,Plywood,42.81
PAL1200,17/01/2025,10,CEM-285,1,29.43,40.64,44.7,38.61,40.64,Cemento,40.64
PAL1200,17/01/2025,20,PIN-517,2,39.35,59.16,65.08,56.2,59.16,Pinturas,118.32
PAL1200,17/01/2025,30,PLY-632,1,39.46,56.33,61.96,53.51,56.33,Plywood,56.33
PAL1201,05/11/2025,10,PIN-184,1,29.67,46.6,51.26,44.27,46.6,Pinturas,46.6
PAL1201,05/11/2025,20,CEM-803,3,9.05,12.95,14.25,12.3,12.95,Cemento,38.85
PAL1202,27/01/2025,10,CEM-293,4,19.25,34.34,37.77,32.62,34.34,Cemento,137.36
PAL1202,27/01/2025,20,ACE-283,3,36.32,56.56,62.22,53.73,56.56,Acero,169.68
PAL1203,01/12/2025,10,CEM-222,1,8.68,13.09,14.4,12.44,13.09,Cemento,13.09
PAL1203,01/12/2025,20,PLY-859,1,19.02,31.88,35.07,30.29,31.88,Plywood,31.88
PAL1203,01/12/2025,30,FER-446,2,39.22,52.82,58.1,50.18,52.82,Ferretería,105.64
PAL1204,07/09/2025,10,PIN-842,4,19.15,26.94,29.63,25.59,26.94,Pinturas,107.76
PAL1204,07/09/2025,20,CEM-874,3,31.77,53.17,58.49,50.51,53.17,Cemento,159.51
PAL1204,07/09/2025,30,PIN-782,4,27.53,41.06,45.17,39.01,41.06,Pinturas,164.24
PAL1205,20/12/2025,10,SEG-210,4,22.9,30.14,33.15,28.63,30.14,Seguridad,120.56
PAL1205,20/12/2025,20,PLY-130,2,22.13,32.85,36.14,31.21,32.85,Plywood,65.7
PAL1206,04/05/2026,10,PLY-491,2,7.39,12.73,14.0,12.09,12.73,Plywood,25.46
PAL1206,04/05/2026,20,TUB-878,1,16.44,25.0,27.5,23.75,25.0,Tuberías,25.0
PAL1206,04/05/2026,30,PLY-306,4,31.31,55.44,60.98,52.67,55.44,Plywood,221.76
PAL1207,10/11/2025,10,CEM-882,1,22.67,35.39,38.93,33.62,35.39,Cemento,35.39
PAL1207,10/11/2025,20,PLY-560,4,20.06,37.09,40.8,35.24,37.09,Plywood,148.36
PAL1207,10/11/2025,30,CEM-281,1,18.17,27.61,30.37,26.23,27.61,Cemento,27.61
PAL1208,18/11/2025,10,ACE-541,4,15.61,23.61,25.97,22.43,23.61,Acero,94.44
PAL1208,18/11/2025,20,PLY-682,1,30.05,48.72,53.59,46.28,48.72,Plywood,48.72
PAL1208,18/11/2025,30,TUB-587,4,28.1,48.46,53.31,46.04,48.46,Tuberías,193.84
PAL1209,18/06/2026,10,CEM-731,4,18.7,28.74,31.61,27.3,28.74,Cemento,114.96
PAL1210,22/10/2025,10,PIN-231,1,14.96,19.75,21.73,18.76,19.75,Pinturas,19.75
PAL1210,22/10/2025,20,PIN-883,1,17.21,28.63,31.49,27.2,28.63,Pinturas,28.63
PAL1211,21/02/2026,10,CEM-459,4,19.99,35.73,39.3,33.94,35.73,Cemento,142.92
PAL1211,21/02/2026,20,PLY-706,3,13.55,20.14,22.15,19.13,20.14,Plywood,60.42
PAL1212,03/08/2025,10,PLY-651,1,15.67,24.16,26.58,22.95,24.16,Plywood,24.16
PAL1212,03/08/2025,20,CEM-373,4,21.13,36.4,40.04,34.58,36.4,Cemento,145.6
PAL1212,03/08/2025,30,PLY-486,3,21.44,29.45,32.4,27.98,29.45,Plywood,88.35
PAL1213,19/04/2025,10,CEM-444,2,8.42,12.91,14.2,12.26,12.91,Cemento,25.82
PAL1213,19/04/2025,20,CEM-729,2,33.4,54.24,59.66,51.53,54.24,Cemento,108.48
PAL1214,10/02/2026,10,HER-960,1,12.06,15.58,17.14,14.8,15.58,Herramientas,15.58
PAL1214,10/02/2026,20,PIN-687,3,12.49,17.78,19.56,16.89,17.78,Pinturas,53.34
PAL1215,13/02/2026,10,TUB-706,1,38.53,67.11,73.82,63.75,67.11,Tuberías,67.11
PAL1216,11/05/2025,10,PLY-455,2,33.04,53.35,58.69,50.68,53.35,Plywood,106.7
PAL1216,11/05/2025,20,PIN-543,3,27.8,40.08,44.09,38.08,40.08,Pinturas,120.24
PAL1217,22/10/2025,10,CEM-787,4,19.5,27.58,30.34,26.2,27.58,Cemento,110.32
PAL1217,22/10/2025,20,PIN-690,2,11.32,14.7,16.17,13.96,14.7,Pinturas,29.4
PAL1217,22/10/2025,30,CEM-374,4,28.13,47.9,52.69,45.5,47.9,Cemento,191.6
PAL1218,21/11/2025,10,PIN-634,1,34.85,60.88,66.97,57.84,60.88,Pinturas,60.88
PAL1218,21/11/2025,20,CEM-964,3,21.19,29.85,32.84,28.36,29.85,Cemento,89.55
PAL1218,21/11/2025,30,CEM-749,1,16.15,27.55,30.31,26.17,27.55,Cemento,27.55
PAL1219,07/09/2025,10,CEM-515,2,15.05,20.6,22.66,19.57,20.6,Cemento,41.2
PAL1219,07/09/2025,20,CEM-575,3,10.25,13.34,14.67,12.67,13.34,Cemento,40.02
PAL1220,16/10/2025,10,SEG-263,2,19.77,33.33,36.66,31.66,33.33,Seguridad,66.66
PAL1220,16/10/2025,20,CEM-774,3,6.02,10.15,11.17,9.64,10.15,Cemento,30.45
PAL1220,16/10/2025,30,TUB-901,4,27.55,38.08,41.89,36.18,38.08,Tuberías,152.32
PAL1221,01/01/2026,10,ACE-516,1,7.94,11.63,12.79,11.05,11.63,Acero,11.63
PAL1222,12/04/2026,10,TUB-341,2,8.16,15.19,16.71,14.43,15.19,Tuberías,30.38
PAL1222,12/04/2026,20,PLY-608,3,30.71,57.08,62.79,54.23,57.08,Plywood,171.24
PAL1222,12/04/2026,30,ELÉ-437,3,13.33,14.55,16.01,13.82,14.55,Eléctrico,43.65
PAL1223,27/03/2026,10,PIN-323,4,33.2,55.27,60.8,52.51,55.27,Pinturas,221.08
PAL1223,27/03/2026,20,PLY-518,4,11.13,20.91,23.0,19.86,20.91,Plywood,83.64
PAL1223,27/03/2026,30,CEM-816,3,25.63,39.34,43.27,37.37,39.34,Cemento,118.02
PAL1224,04/12/2025,10,TUB-903,3,21.62,32.23,35.45,30.62,32.23,Tuberías,96.69
PAL1224,04/12/2025,20,FER-121,3,17.7,29.76,32.74,28.27,29.76,Ferretería,89.28
PAL1225,21/03/2025,10,PLY-807,1,30.88,55.19,60.71,52.43,55.19,Plywood,55.19
PAL1225,21/03/2025,20,FER-416,4,28.51,41.15,45.27,39.09,41.15,Ferretería,164.6
PAL1225,21/03/2025,30,TUB-647,1,29.52,54.33,59.76,51.61,54.33,Tuberías,54.33
PAL1226,28/11/2025,10,ACE-361,4,18.6,29.89,32.88,28.4,29.89,Acero,119.56
PAL1227,10/10/2025,10,FER-549,2,31.48,46.16,50.78,43.85,46.16,Ferretería,92.32
PAL1228,21/03/2025,10,ELÉ-380,1,31.84,37.83,41.61,35.94,37.83,Eléctrico,37.83
PAL1228,21/03/2025,20,ACE-854,4,33.81,54.82,60.3,52.08,54.82,Acero,219.28
PAL1229,14/06/2026,10,TUB-815,2,35.69,64.11,70.52,60.9,64.11,Tuberías,128.22
PAL1229,14/06/2026,20,CEM-564,3,7.32,10.98,12.08,10.43,10.98,Cemento,32.94
PAL1230,23/01/2026,10,PIN-910,4,27.45,37.94,41.73,36.04,37.94,Pinturas,151.76
PAL1231,21/06/2026,10,PLY-213,1,12.0,18.29,20.12,17.38,18.29,Plywood,18.29
PAL1232,06/02/2026,10,CEM-967,2,38.94,66.44,73.08,63.12,66.44,Cemento,132.88
PAL1233,20/10/2025,10,CEM-366,2,37.88,57.4,63.14,54.53,57.4,Cemento,114.8
PAL1233,20/10/2025,20,PLY-303,3,25.76,39.57,43.53,37.59,39.57,Plywood,118.71
PAL1233,20/10/2025,30,PLY-954,4,17.87,28.08,30.89,26.68,28.08,Plywood,112.32
PAL1234,19/08/2025,10,PLY-191,2,5.8,9.62,10.58,9.14,9.62,Plywood,19.24
PAL1235,15/04/2025,10,CEM-714,4,34.81,45.7,50.27,43.41,45.7,Cemento,182.8
PAL1236,09/10/2025,10,PLY-114,1,17.88,33.37,36.71,31.7,33.37,Plywood,33.37
PAL1237,23/01/2025,10,CEM-221,4,37.2,56.41,62.05,53.59,56.41,Cemento,225.64
PAL1237,23/01/2025,20,CEM-394,3,12.11,21.37,23.51,20.3,21.37,Cemento,64.11
PAL1237,23/01/2025,30,PIN-714,2,18.37,27.68,30.45,26.3,27.68,Pinturas,55.36
PAL1238,07/08/2025,10,TUB-129,2,11.63,16.93,18.62,16.08,16.93,Tuberías,33.86
PAL1238,07/08/2025,20,CEM-478,2,14.16,22.64,24.9,21.51,22.64,Cemento,45.28
PAL1239,19/01/2025,10,TUB-809,3,8.0,12.87,14.16,12.23,12.87,Tuberías,38.61
PAL1239,19/01/2025,20,CEM-853,4,12.43,18.41,20.25,17.49,18.41,Cemento,73.64
PAL1239,19/01/2025,30,TUB-440,1,7.56,12.52,13.77,11.89,12.52,Tuberías,12.52
PAL1240,08/04/2025,10,ELÉ-105,1,39.89,54.63,60.09,51.9,54.63,Eléctrico,54.63
PAL1240,08/04/2025,20,CEM-787,4,26.69,38.44,42.28,36.52,38.44,Cemento,153.76
PAL1241,12/05/2026,10,HER-273,3,24.58,31.23,34.35,29.67,31.23,Herramientas,93.69
PAL1242,17/08/2025,10,FER-827,3,35.73,49.35,54.29,46.88,49.35,Ferretería,148.05
PAL1242,17/08/2025,20,CEM-230,1,9.96,13.41,14.75,12.74,13.41,Cemento,13.41
PAL1243,16/10/2025,10,PIN-727,3,37.42,53.59,58.95,50.91,53.59,Pinturas,160.77
PAL1243,16/10/2025,20,PIN-268,4,37.44,58.04,63.84,55.14,58.04,Pinturas,232.16
PAL1244,11/10/2025,10,SEG-154,4,31.73,41.83,46.01,39.74,41.83,Seguridad,167.32
PAL1244,11/10/2025,20,CEM-366,4,6.91,9.54,10.49,9.06,9.54,Cemento,38.16
PAL1244,11/10/2025,30,PLY-141,4,21.35,30.39,33.43,28.87,30.39,Plywood,121.56
PAL1245,15/01/2025,10,SEG-966,1,24.63,36.14,39.75,34.33,36.14,Seguridad,36.14
PAL1245,15/01/2025,20,TUB-989,2,10.18,15.74,17.31,14.95,15.74,Tuberías,31.48
PAL1246,10/06/2026,10,PIN-697,2,31.25,53.26,58.59,50.6,53.26,Pinturas,106.52
PAL1247,01/06/2025,10,PIN-886,2,11.32,19.85,21.84,18.86,19.85,Pinturas,39.7
PAL1247,01/06/2025,20,CEM-797,3,8.3,12.06,13.27,11.46,12.06,Cemento,36.18
PAL1247,01/06/2025,30,HER-957,1,9.27,11.05,12.16,10.5,11.05,Herramientas,11.05
PAL1248,11/01/2026,10,PLY-564,4,21.11,36.7,40.37,34.87,36.7,Plywood,146.8
PAL1249,21/11/2025,10,TUB-432,4,5.2,9.75,10.73,9.26,9.75,Tuberías,39.0
PAL1249,21/11/2025,20,ACA-316,2,39.99,71.62,78.78,68.04,71.62,Acabados,143.24
PAL1250,28/03/2026,10,PIN-660,1,14.9,25.21,27.73,23.95,25.21,Pinturas,25.21
PAL1251,20/03/2026,10,PLY-191,4,13.93,20.75,22.83,19.71,20.75,Plywood,83.0
PAL1251,20/03/2026,20,PLY-391,4,12.29,19.28,21.21,18.32,19.28,Plywood,77.12
PAL1252,21/04/2025,10,PLY-801,3,15.45,27.63,30.39,26.25,27.63,Plywood,82.89
PAL1252,21/04/2025,20,TUB-624,3,17.57,24.79,27.27,23.55,24.79,Tuberías,74.37
PAL1252,21/04/2025,30,CEM-676,3,20.59,30.54,33.59,29.01,30.54,Cemento,91.62
PAL1253,20/11/2025,10,PLY-544,2,19.79,30.83,33.91,29.29,30.83,Plywood,61.66
PAL1253,20/11/2025,20,TUB-792,4,8.25,13.47,14.82,12.8,13.47,Tuberías,53.88
PAL1254,08/03/2025,10,TUB-397,1,10.43,16.93,18.62,16.08,16.93,Tuberías,16.93
PAL1254,08/03/2025,20,CEM-252,3,7.77,13.14,14.45,12.48,13.14,Cemento,39.42
PAL1254,08/03/2025,30,SEG-635,2,28.95,40.27,44.3,38.26,40.27,Seguridad,80.54
